% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1068068, Thu Aug 17 17:07:08 2017
1 12 0.0938610035799 1.00004750113 1.52724599525 1.5272459952513870e+00 1.55517784356 1.57497527533   
2 24 0.0955092888313 1.08896219168 1.50936354286 1.5093635428550320e+00 1.5383485339 1.5502673477   
3 36 0.0998111955667 1.16693679118 1.50323207569 1.5032320756938053e+00 1.52720574615 1.53421286746   
4 48 0.109424930959 1.23671763703 1.47745932607 1.4774593260690057e+00 1.51140220962 1.52667752972   
5 60 0.125479254138 1.30484029073 1.45529946892 1.4552994689241949e+00 1.48835843062 1.51178560445   
6 72 0.140773823667 1.34425375483 1.43793431682 1.4379343168232965e+00 1.46126814098 1.47947104198   
7 84 0.15838886135 1.36692663424 1.41614176311 1.4161417631107065e+00 1.43925025616 1.45419961268   
8 96 0.175167794069 1.37947354911 1.3991833137 1.3991833136978984e+00 1.4139938181 1.45465538939   
9 108 0.19602617059 1.40029173467 1.37474600567 1.3747460056735472e+00 1.39400452525 1.43790452479   
10 120 0.220470003444 1.41691933758 1.33114075979 1.3311407597875857e+00 1.3810397589 1.42237290424   
11 132 0.25197707715 1.43429776103 1.28187254948 1.2818725494834640e+00 1.34239267732 1.40078030919   
12 144 0.28793489313 1.45451498605 1.2492561962 1.2492561961955004e+00 1.30421164073 1.35355166883   
13 156 0.331613867026 1.46778065315 1.21806841066 1.2180684106562021e+00 1.25245251542 1.31971870338   
14 168 0.367522903627 1.48497134287 1.18517738693 1.1851773869335536e+00 1.2340990443 1.30440476186   
15 180 0.407603293634 1.49217502978 1.15971009364 1.1597100936366493e+00 1.22355643135 1.26401857866   
16 192 0.45729788378 1.5043100288 1.07109219447 1.0710921944749703e+00 1.18770115849 1.25292703081   
17 204 0.525598032982 1.53215653933 0.986588615787 9.8658861578680157e-01 1.09031623463 1.16362804482   
18 216 0.58083847122 1.54825926768 0.939759187485 9.3975918748465637e-01 1.04924224206 1.09756340759   
19 228 0.640804048317 1.54865660999 0.899596310023 8.9959631002272433e-01 0.947913463454 1.07502023118   
20 240 0.711377711645 1.54032688395 0.810520453903 8.1052045390315697e-01 0.899738328118 1.00326008836   
21 252 0.796832559618 1.54326532245 0.756924676271 7.5692467627050264e-01 0.82907586359 0.938280335718   
22 264 0.933880219814 1.55245696601 0.570591068408 5.7059106840803198e-01 0.80211348254 0.86753801072   
23 276 1.08331848479 1.57860077431 0.530259833159 5.3025983315886227e-01 0.671590894851 0.847579204777   
24 288 1.26128895195 1.55851294222 0.44693381371 4.4693381371005858e-01 0.534947650579 0.688078805331   
25 300 1.47185997896 1.55579558431 0.391296817096 3.9129681709551656e-01 0.426376278381 0.567829699081   
26 312 1.67384850504 1.57864778128 0.345612463864 3.4561246386369421e-01 0.392375380998 0.480293268029   
27 324 1.88221332091 1.57035019554 0.300099495158 3.0009949515813200e-01 0.353101484495 0.425176134184   
28 336 2.05268336596 1.57516511639 0.287393405239 2.8739340523946033e-01 0.329693720663 0.378614672902   
29 348 2.20859090987 1.56857905145 0.279711972801 2.7971197280143434e-01 0.306411659127 0.379087223035   
