% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1068068, Thu Aug 17 17:07:08 2017
0 0 0.1 0 0 0.1 0.10000025 0.100000500001 0.100000750003 0.100001000005 0.100001250008 0.100001500011 0.100001750015 0.10000200002 0.100002250025 0.100002500031 0.100002750038 0.100003000045 0.100003250053 0.100003500061 0.10000375007 0.10000400008 0.10000425009 0.100004500101 0.100004750113
1 12 0.0938610035799 0 0 0.0946998853578 0.0938139291367 0.0932930481948 0.0934109734988 0.0934665910059 0.0933852157631 0.0934992828099 0.0944400125738 0.0938104641787 0.0933986659039 0.0936070002788 0.0934889203961 0.0932683427751 0.0939941270272 0.0936952630434 0.0940587835376 0.0940051409982 0.0935190189595 0.0941799220038 0.0940705639104
2 24 0.0955092888313 0 0 0.0962396425126 0.0962483259058 0.0950000878453 0.0943637384473 0.0949165085921 0.0965193750289 0.0943265932945 0.096638008557 0.095591853816 0.0957095235472 0.094285724856 0.0943846132295 0.0961272533241 0.0955219754459 0.0952799706473 0.0954739321666 0.0954528636902 0.0955225030048 0.0959026094845 0.09590186634
3 36 0.0998111955667 0 0 0.100928615348 0.101271268092 0.0990248386371 0.098045117896 0.0994100480728 0.0993379027124 0.0985575585928 0.104212422287 0.098624914958 0.100243173707 0.0987485905708 0.0988708372148 0.0997815546735 0.0997544765635 0.0996328148127 0.0995840050266 0.0992871933544 0.100301300893 0.100224967581 0.0999005760059
4 48 0.109424930959 0 0 0.111389608659 0.112293520589 0.108039458937 0.106785744324 0.109224746433 0.108874638749 0.107784526647 0.116623424085 0.108197979306 0.110953927032 0.107211109681 0.108628640414 0.109678308936 0.10954118031 0.108844844358 0.108710638388 0.10777675958 0.110933282141 0.109833249712 0.109995786596
5 60 0.125479254138 0 0 0.128623145435 0.129295921987 0.124487202856 0.123026321857 0.125729691442 0.127685756595 0.123870000752 0.135701455691 0.124343636626 0.128965309824 0.120447846322 0.123556059294 0.12697500132 0.125073471884 0.123967715134 0.12416597919 0.123441589151 0.127408920211 0.126130752712 0.125967490666
6 72 0.140773823667 0 0 0.143979223519 0.141733923676 0.139892218477 0.137047986916 0.141419693414 0.143887415702 0.138562908801 0.152960959381 0.139494309225 0.144476227941 0.135138618178 0.138317301659 0.142477467189 0.140139189238 0.138226850425 0.139097568917 0.138693226167 0.142413604993 0.142554936988 0.141290874197
7 84 0.15838886135 0 0 0.162051000801 0.158587374098 0.15806391967 0.153749914497 0.157566255268 0.161686863097 0.156090415782 0.172590621604 0.155185065953 0.162770633134 0.151654822115 0.155169696039 0.160462335666 0.156767360837 0.156015937683 0.155767066482 0.15667121903 0.161030472693 0.163370170862 0.157398183233
8 96 0.175167794069 0 0 0.179181958674 0.175314445676 0.175522618304 0.168978013582 0.174378345428 0.177697047914 0.172994314361 0.191022820233 0.171912375449 0.178513838638 0.167327101959 0.171703097921 0.17532194665 0.175313089519 0.172510876683 0.173561209489 0.172771915128 0.176965703701 0.180569877068 0.173538204699
9 108 0.19602617059 0 0 0.201113390079 0.195213388555 0.196088519685 0.187651074711 0.192941011741 0.198233369499 0.194064642177 0.216215237437 0.192323969543 0.198292948562 0.187609033167 0.192052498261 0.195356059717 0.195647937116 0.195746870718 0.19472618585 0.192592044545 0.198036303012 0.201874013907 0.194358061529
10 120 0.220470003444 0 0 0.224530853316 0.219099475158 0.220699569217 0.211009448583 0.216657411076 0.222683117685 0.219735013551 0.242713163324 0.216596540473 0.220542956372 0.210008243709 0.214455567773 0.219936914768 0.218852457252 0.219356085647 0.219603865567 0.216674879045 0.220534662228 0.226891679794 0.217406650001
11 132 0.25197707715 0 0 0.25756428709 0.250232879749 0.251788470985 0.242203015583 0.246326632208 0.254610776321 0.250278326607 0.277400697398 0.247059772936 0.249529298447 0.239235408811 0.244825627583 0.25118556481 0.250271795698 0.250551528142 0.25149135389 0.247177751 0.25150086306 0.259565234549 0.248207580515
12 144 0.28793489313 0 0 0.295446323606 0.285742615607 0.286996383283 0.276797950184 0.27820899678 0.290722857829 0.284661440942 0.317609488054 0.282094097792 0.282338498108 0.274505920191 0.278967732397 0.286988352804 0.285851190049 0.282858574782 0.285393638657 0.282148398721 0.284955166268 0.295360146759 0.281643230126
